Title,URL
"이번에는 분식 회계?‥""카카오 택시 매출 부풀려""",https://imnews.imbc.com/replay/2023/nwtoday/article/6539039_36207.html
두산에너빌리티 분식회계 논란 … 금감원과 '공방전',https://stock.mk.co.kr/news/view/247796
"이번에는 분식 회계?‥""카카오 택시 매출 부풀려""",https://imnews.imbc.com/replay/2023/nwtoday/article/6539039_36207.html
두산에너빌리티 분식회계 논란 … 금감원과 '공방전',https://stock.mk.co.kr/news/view/247796
"두산에너빌리티, 회계 논란…신 외감법 이후 강화한 제재에 치열한 공방전 예고",https://www.investchosun.com/site/data/html_dir/2023/10/17/2023101780194.html
"檢, ‘1400억대 분식 회계’ 대우산업개발 회장 구속 기소",https://www.segye.com/newsView/20230914517991
'피해자 2만여명' STX 조선해양 분식회계 집단소송 돌입,https://www.safetimes.co.kr/news/articleView.html?idxno=209559
‘1400억대 분식회계 혐의’ 대우산업개발 회장·전 대표 구속,https://news.kbs.co.kr/news/view.do?ncd=7760616
"법원, '에피스' 지배구조부터 삼성 논리 수용... 검찰 논거는 기초부터 무너졌다",https://hankookilbo.com/News/Read/A2024020615510001288
'산 넘어 산' 카카오... 이번엔 카카오모빌리티 분식회계 의혹,https://hankookilbo.com/News/Read/A2023103115340004482
기업 10곳중 2곳 분식회계,https://www.mk.co.kr/news/all/3574925
"檢, '1438억 분식회계' 이상영 대우산업개발 회장 구속기소",https://www.lawtimes.co.kr/news/191303
"카카오, 가맹택시 회계 기준 변경...카카오모빌리티 '멀어진 1조 매출'",https://www.digitaltoday.co.kr/news/articleView.html?idxno=507317
"금융당국, 두산에너빌리티 ‘분식 회계’ 의혹 감리 진행",https://m.ilyo.co.kr/?ac=article_view&entry_id=460409
"윤 대통령 ""文정부 겉으론 화려…뜯어보니 전부 분식회계""",https://www.hankyung.com/article/2023082858021
'분식회계 혐의' 이상영 대우산업개발 회장 구속,https://www.yna.co.kr/view/MYH20230830001500641
'1천400억 분식회계' 이상영 대우산업개발 회장 구속,https://www.yna.co.kr/view/AKR20230829172300004
‘1400억대 분식회계’ 이상영 대우산업개발 회장 구속기소 - 조선비즈,https://biz.chosun.com/topics/law_firm/2023/09/14/BYMPV5NO35GIFDJ4Y4R2SLNTIE/
'1400억원대 분식회계 혐의' 이상영 대우산업개발 회장 구속,https://www.hankyung.com/article/202308299205i
1438억 분식회계 대우산업개발 이상영 회장 첫 재판 공전...혐의 부인,https://www.ajunews.com/view/20231107113455029
'1천400억 분식회계' 이상영 대우산업개발 회장 구속영장(종합),https://www.yna.co.kr/view/AKR20230824102201004
‘1430억원 분식회계’ 이상영 전 대우산업개발 회장 구속…‘증거인멸 염려’,https://www.khan.co.kr/national/court-law/article/202308292230001
‘1438억 분식회계’ 이상영 대우산업개발 회장 구속기소,https://www.donga.com/news/Society/article/all/20230914/121181317/1
'1400억 분식회계' 이상영 대우산업개발 회장 구속,https://www.hankyung.com/article/202308299191Y
이상영 대우산업개발 회장 구속영장…″분식회계·횡령 등″,https://m.yonhapnewstv.co.kr/news/MYH20230825003500641
"‘삼바 분식회계 증거 인멸 혐의’ 김태한 前 삼바 대표, 1심 무죄",https://www.chosun.com/national/court_law/2024/02/14/2NQBNHXBOJG6DJJ66NWSPERVCY/
"[컨텍스트] 카카오모빌리티 3000억 분식회계 의혹, 어떻게 볼까.",https://slownews.kr/98820
"尹, 文정부 부실기업에 비유…""분식 회계에 내실 없어""(종합)",https://www.yna.co.kr/view/AKR20230828150700001
"민주 ""외평기금 사용은 분식회계…英, 국채발작에 수상 바뀌어""",https://news.einfomax.co.kr/news/articleView.html?idxno=4280943
"셀트리온그룹내 합병 본격화…""분식회계 논란 없애고 글로벌 도약""",https://www.asiae.co.kr/article/2023081716354507343
'1400억원대 분식회계' 이상영 대우산업개발 회장 구속심사 출석,https://www.newspim.com/news/view/20230829000567
'1천4백억 대 분식회계' 대우산업개발 회장 구속,https://imnews.imbc.com/replay/2023/nw1400/article/6519676_36177.html
증선위 분식회계자료 법원 송부 땐 '비밀엄수의무' 배제,https://www.safetimes.co.kr/news/articleView.html?idxno=207443
'수백억대 분식회계' 대우산업개발 이상영 회장 검찰 조사,https://news.sbs.co.kr/news/endPage.do?news_id=N1007309517
'1천400억 분식회계' 이상영 대우산업개발 회장 구속심사,https://www.yna.co.kr/view/AKR20230829058100004
'1천400억 분식회계' 대우산업개발 이상영 · 한재준 구속,https://news.sbs.co.kr/news/endPage.do?news_id=N1007326668
"與 ""文, '통계조작' 사과해야…성적조작·분식회계와 같아""(종합)",https://www.hankyung.com/article/202309188062Y
3년 넘은 이재용 부당합병·회계부정 공판 … 다음달 17일 결심,https://www.safetimes.co.kr/news/articleView.html?idxno=209398
"MBN, 같은 분식 회계인데 과징금은 20배···4년 전과 뭐가 달랐나",https://www.khan.co.kr/economy/finance/article/202305281514001
"검찰, '1000억대 분식회계' 대우산업개발 이상영·한재준 구속기소",https://www.fnnews.com/news/202309141533357386
"셀트리온, 분식회계 논란 3분기에 완전히 턴다",https://news.einfomax.co.kr/news/articleView.html?idxno=4268144
"""허위 세금 돌려줘""...'분식회계' 대우조선 국가 상대 무차별 소송",http://newstapa.org/article/7AAnC?kakao_from=mainnews
[리걸타임즈 집중분석] 최근 분식회계 형사사건의 동향,https://www.legaltimes.co.kr/news/articleView.html?idxno=51634
"분식회계 기업 투자자 피해 회복, 기업 회계 투명성 제고 기대",https://www.lawtimes.co.kr/news/186054
"증선위, ‘분식회계 의혹’ 셀트리온에 임원 해임 권고…거래정지는 피해",https://www.khan.co.kr/economy/finance/article/202203112038015
"[판결] '분식회계 피해' STX조선 소액주주들, 회사 상대 최종 승소",https://www.lawtimes.co.kr/news/181064
"[HERI 쟁점진단] 삼성 경영권 승계 재판, 재점화된 ‘삼바 분식회계’ 논란",https://www.hani.co.kr/arti/economy/economy_general/996741.html
"[단독]‘분식회계’ 의혹 셀트리온, 내주 증선위 논의···금감원 “검찰 고발” 의견",https://www.khan.co.kr/economy/finance/article/202201140600001
‘분식회계 종결’ 셀트리온 “불확실성 불식”…합병 기대감↑,http://mpharm.edaily.co.kr/news/read?newsId=02935606632262336&mediaCodeNo=257
[단독]GS건설 ‘분식회계’ 논란… 금감원 즉각 감리 착수해야,https://www.ynenews.kr/news/articleView.html?idxno=30852
"한국증권금융, ‘분식회계’ 감지 못한 회계법인 상대 손배소 최종 패소",https://www.segye.com/newsView/20210813510151
"대법 “분식회계 STX조선해양, 주주들에 55억원 배상하라”",https://www.khan.co.kr/national/court-law/article/202208211652001
"금감원, 한계기업 분식회계 등 상시 모니터링 강화",https://www.yna.co.kr/view/AKR20210410050100002
"씨젠은 왜, 어떻게 8년간 회계에 분칠을 했나",http://www.hitnews.co.kr/news/articleView.html?idxno=32904
분식회계는 악마의 탈을 쓴다,http://www.ulkyung.kr/news/articleView.html?idxno=9916
"산업은행 명령만 따른 대우조선 경영진, 5조 회계사기 불렀다",https://www.hani.co.kr/arti/economy/marketing/1065218.html
토트넘 수난…유벤투스 시절 '분식회계' 얽힌 단장도 활동 중단,https://www.yna.co.kr/view/AKR20230330050400007
"전문가, ""분식회계 혐의 셀트리온, 증선위 발표는 대선 이후 유력""",https://www.intn.co.kr/news/articleView.html?idxno=2020451
"대법 ""분식회계에 대한 시장 평가 반영돼야 '정상 주가'""",https://www.yna.co.kr/view/AKR20221011056200004
"[단독] 셀트리온 분식회계 논란, 3년 만에 금융당국 심판대에",https://www.hani.co.kr/arti/economy/marketing/1020375.html
[취재후] ‘삼바 분식회계’ 그룹 승계가 핵심이라는데 무슨 관계지?,https://news.kbs.co.kr/news/view.do?ncd=4160689
[인포그래픽]DGB대구은행 분식회계 논란 분석,https://www.ynenews.kr/news/articleView.html?idxno=29504
"양평공사 분식회계, 11년간 493억원 규모",https://www.ypsori.com/news/articleView.html?idxno=20109
[인포그래픽]DGB대구은행 분식회계 논란 분석,https://www.ynenews.kr/news/articleView.html?idxno=29504
"[사설]‘삼성바이오’ 고의 분식회계 확인, 엄중히 다스려야",https://www.khan.co.kr/opinion/editorial/article/201811142058005
‘자본금 분식회계’ MBN 경영진 집유…법인에 벌금,https://www.hani.co.kr/arti/society/society_general/955098.html
"'삼바 분식회계' 연루 회계사들 ""부당 요구·처리 없어""",https://www.yna.co.kr/view/AKR20210908070500004
"금감원, 한계기업 분식회계 등 상시 모니터링 강화",https://www.yna.co.kr/view/AKR20210410050100002
[기업]DGB대구은행 ‘분식회계’ 논란…투자금 98억원 손실 미처리,https://www.ynenews.kr/news/articleView.html?idxno=29511
"경찰, 대우산업개발 '분식회계 의혹' 수사 착수",https://www.safetynews.co.kr/news/articleView.html?idxno=210406
"‘분식회계’ 대우조선해양, 소액주주들에게 31억 배상해야",https://www.donga.com/news/Society/article/all/20230510/119218062/2
"[사설]분식회계 혐의 삼성바이오로직스, 엄중한 책임 물어야",https://www.khan.co.kr/opinion/editorial/article/201805022049025
"법원, '분식회계' 고재호 전 대우조선 사장에 850억 배상 판결",https://www.yna.co.kr/view/AKR20220207063500004
"금융위 산하 감리위, KT&G 분식회계 '고의성 없다' 판단",https://www.yna.co.kr/view/AKR20200529022100002
"GS건설, 분식회계 피해 주장 투자자들에 120억 지급하기로 합의",https://www.businesspost.co.kr/BP?command=article_view&num=208594
'13조원 분식회계'로 몰락한 에버스 전 월드컴 CEO 별세,https://www.yna.co.kr/view/AKR20200204047000009
"검찰, '삼성바이오 분식회계' 의혹 삼정회계법인 기소",https://news.sbs.co.kr/news/endPage.do?news_id=N1006064345
"오스템임플란트 분식회계 적발됐지만 경징계, 왜?",https://www.khan.co.kr/economy/economy-general/article/202201120800021
삼성물산 1조6천억원대 분식회계 뒤늦게 드러나,https://www.hani.co.kr/arti/economy/finance/914254.html
"법원 ""대우조선 '1천300억 흑자' 분식회계로 받은 성과급 반환""",https://www.yna.co.kr/view/AKR20200618102600052
[단독] 인천 중견기업 기전산업 분식회계에 횡령 '의혹'도,https://www.incheontoday.com/news/articleView.html?idxno=218457
"대법 ""분식회계에 대한 시장 평가 반영돼야 '정상 주가'""",https://www.hankyung.com/article/202210118947Y
셀트리온 분식회계 여부-제재 방안 이르면 3월중 결론,https://www.donga.com/news/Economy/article/all/20220119/111330965/1
"셀트리온, '분식회계' 불확실성 해소 긍정적…목표가는↓-신한",https://m.dnews.co.kr/m_home/view.jsp?idxno=202203140903431540457
"법원, ‘분식회계’ 고재호 前 대우조선 사장 850억 배상 판결",https://news.kbs.co.kr/news/view.do?ncd=5388755
삼성 분식회계로 드러난 회계법인 민낯,https://h21.hani.co.kr/arti/economy/economy_general/46240.html
"기업 재량권 커녕…난해한 기준에 ""자칫 분식회계 될라"" 노심초사",https://www.sedaily.com/NewsView/22P2B53CL3
"[이슈 추적] ②[인터뷰]˝삼성바이오로직스 분식회계 의혹, 공방 자체가 말이 안돼˝",https://www.khan.co.kr/economy/economy-general/article/201805201052001
"금융위, 대구 에스엘 분식회계 혐의로 고발",https://news.kbs.co.kr/news/view.do?ncd=4454479
"""미래에셋, 中 고섬 분식회계 사태 책임있다""",https://www.hankyung.com/article/2022040301621
"증선위, “KT&G 분식회계 중과실”…KT&G“내부감시장치 강화하겠다”",https://www.intn.co.kr/news/articleView.html?idxno=2012751
"증선위, 인천 중견기업 기전산업 ‘고의 분식회계’ 인정",https://www.incheontoday.com/news/articleView.html?idxno=218037
41조냐 23조냐…대우그룹 분식회계 규모 차이났던 이유는,https://m.edaily.co.kr/News/Read?newsId=03706406622717864&mediaCodeNo=257
"딜로이트, 안진회계와 파트너십 해지하나… 대우조선 분식 이어 우리銀 횡령까지 명성 흠집 - 조선비즈",https://biz.chosun.com/stock/stock_general/2022/05/02/4ZAC476LPNBRLGBTKMGRVPFC2I/
남상태 전 대우조선해양 사장 징역 5년 확정…‘분식회계’는 무죄,https://news.kbs.co.kr/news/view.do?ncd=4220829
"증선위, '분식회계' 유네코 전임 대표이사·회사 검찰 고발",https://www.yna.co.kr/view/AKR20220921155300002
[기업]끊임없이 불거지는 포스코건설 분식회계 의혹…250억원대 제2외곽순환도로 손상차손 미처리,https://www.ynenews.kr/news/articleView.html?idxno=29647
"이재용, 분식회계 얽힌 ‘삼바’ 방문…연내 회장 취임위한 행보?",https://www.hani.co.kr/arti/economy/marketing/1062199.html
"[판결] '분식회계·채용비리 등 혐의' 하성용 前 KAI 대표, 1심서 집유",https://www.lawtimes.co.kr/news/167901
"'분식회계' 롯데칠성음료, 순이익 380억원 '뻥튀기'",https://news.einfomax.co.kr/news/articleView.html?idxno=3466537
[뉴스초점] 삼성바이오 ′고의 분식회계′ 최종 결론…정황은?,https://m.yonhapnewstv.co.kr/news/MYH20181117004800038
"[기업]한국가스공사, 분식회계 의혹 사실로 드러났다",https://www.ynenews.kr/news/articleView.html?idxno=31539
"[기업]포스코건설, 출자기업 손상차손 분식회계 대부분 사실로 드러나",https://www.ynenews.kr/news/articleView.html?idxno=31400
하성용 전 KAI 대표 ‘분식회계’ 무죄···횡령·채용비리 일부는 유죄,https://www.sisajournal-e.com/news/articleView.html?idxno=229043
"증선위, KT&G 분식회계 '고의성 없다' 최종 결론…검찰고발 피해",https://www.yna.co.kr/view/AKR20200715168600002
"[특징주] '고의 분식회계' 혐의 벗은 셀트리온 강세…""투자심리 개선""",https://www.yna.co.kr/view/AKR20220314035500002
"4년 만에 ‘분식회계’ 불확실성 떨쳐낸 셀트리온, 주가 움직일까",https://economist.co.kr/article/view/ecn202203150008
"농협RPC, 분식회계로 임직원 ‘성과급 잔치’",http://www.ikpnews.net/news/articleView.html?idxno=60093
“갑자기 늘어난 순손실 100억?” MBN 추가 분식회계 의혹,https://www.mediatoday.co.kr/news/articleView.html?idxno=209848
“삼성바이오로직스 단숨에 흑자”…분식회계 논란 왜?,https://news.kbs.co.kr/news/view.do?ncd=3643614
[단독] “코레일 ‘4000억원 분식회계’ 해명도 거짓…외부감사법 등 위반”,https://www.chosun.com/site/data/html_dir/2019/10/06/2019100601760.html
삼성바이오 분식회계 사태 쟁점은 상장폐지·과징금,http://m.dailypharm.com/newsView.html?ID=239507
"[종합] 증선위, 셀트리온 분식회계 '고의성 없다' 결론...거래정지 피했다",https://www.newspim.com/news/view/20220311000809
폼페오 장관 “중국계 기업 분식회계 문제”,https://www.voakorea.com/a/world_us_pompeo-stockexchange-china/6031898.html
[단독]한전기술 가나T2 사업 분식회계 있었다…의혹의 끝은 어디인가,http://www.ynenews.kr/news/articleView.html?idxno=11097
"[심층진단]①셀트리온, 분식회계 이슈가 가져올 여파와 향방은?",https://www.infostockdaily.co.kr/news/articleView.html?idxno=164788
"'분식회계' 의혹 셀트리온 금융위 논의 시작 ··· 금감원 ""검찰 고발"" 의견",https://www.safetimes.co.kr/news/articleView.html?idxno=106007
[단독] 금융당국 심판대 오른 셀트리온 분식회계 논란…3대 쟁점은?,https://www.hani.co.kr/arti/economy/marketing/1020364.html
"검찰, '삼성바이오 분식회계' 의혹 삼정회계법인 기소",https://www.yna.co.kr/view/AKR20201109018500004
"＂분식회계 집중 조사＂…금감원, 180개사 재무제표 점검",https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202104090324
‘대우조선 분식회계’ 고재호 전 사장…법원 “850억 배상하라”,https://www.seoul.co.kr/news/newsView.php?id=20220207500133
4년만에 ‘분식회계’ 혐의 벗은 셀트리온… 80만 개미 ‘안도’,https://www.seoul.co.kr/news/economy/2022/03/13/20220313500061
[속보]삼바 분식회계 의혹 관여한 삼성전자 임원들 구속,https://www.khan.co.kr/national/national-general/article/201905110039001
"노르웨이 국부펀드, '분식회계 의혹' 아다니그룹株 모두 매각",https://theguru.co.kr/news/article.html?no=49518
우리銀 횡령은 한국판 ‘엔론’…대우조선 5조원 분식회계 눈감았던 딜로이트안진 또 터졌다 - 조선비즈,https://biz.chosun.com/stock/stock_general/2022/04/29/NQEWGGXM4ZCN3PRMJCNZULWXDQ/
"검찰, ‘삼성바이오 분식회계’ 삼정KPMG 기소",https://www.hani.co.kr/arti/society/society_general/969080.html
[좌담회] 삼바 분식회계로 드러난 제일모직-(구)삼성물산 합병 문제 진단 좌담회,https://www.peoplepower21.org/1601934
[차이나리포트] 분식회계는 잊어라…국민커피로 돌아온 루이싱,https://www.ajunews.com/view/20220506224141702
[증시흑역사30년]㉒유상증자 위해 분식회계·주가부양...‘유아이에너지 복합사건’,https://www.opinionnews.co.kr/news/articleView.html?idxno=20915
41조냐 23조냐…대우그룹 분식회계 규모 차이났던 이유는,https://m.edaily.co.kr/News/Read?newsId=03706406622717864&mediaCodeNo=257
법원 “대우조선 분식회계 책임…소액 주주에 31억 배상”,https://news.kbs.co.kr/news/view.do?ncd=7671732
"“KT&G, 인도네시아 담배회사 관련 분식회계”",https://www.khan.co.kr/economy/finance/article/202003032147015
"“KT&G, 인도네시아 담배회사 관련 분식회계”",https://www.khan.co.kr/economy/finance/article/202003032147015
"삼바, 분식회계 없었다면 상장 예비심사 탈락했을 것",https://www.peoplepower21.org/economy/1608376
"삼성바이오로직스 ""대우조선해양 엔론 분식회계와 전혀 다르다""",https://www.businesspost.co.kr/BP?command=article_view&num=103260
200억원대 분식회계 터질까 쉬쉬하는 '중소제약사 A',http://www.hitnews.co.kr/news/articleView.html?idxno=16471
'삼바 분식회계' 첫 공판서 삼정회계법인·회계사 혐의 부인,https://www.newspim.com/news/view/20220225001064
"KPMG가 감사한 KT&G, 경찰 조사받아…분식회계 혐의",https://www.intn.co.kr/news/articleView.html?idxno=2014695
오스템임플란트 5년 전 회계 감리서 분식회계 적발,https://www.hankyung.com/article/202201122028Y
"""31억 배상하라"" 法, 대우조선 분식회계 책임",https://m.edaily.co.kr/News/Read?newsId=02666646635607608&mediaCodeNo=257
"‘5조원 분식회계’ 대우조선, 기관투자자들에 612억 배상 판결",https://www.chosun.com/national/court_law/2021/02/07/ONHH2HB5RJGOHO3KYM6ADRAJ34/
[단독] 공항공사 820억원 회계처리 꼼수…‘분식회계’ 정황,https://www.dailian.co.kr/news/view/1132108/
대통령 분식회계·납세문제 정조준…미국 얘기,https://www.intn.co.kr/news/articleView.html?idxno=2005285
"'삼바 증거인멸' 전원 유죄…""분식회계 의혹과는 무관""",http://www.docdocdoc.co.kr/news/articleView.html?idxno=1075020
"유벤투스, 분식회계 의혹에 최대 위기…伊 검찰, 재판 요청",https://www.hankyung.com/article/202212029629Y
"[삼성바이오 분식회계]‘단독지배’로 포장했던 회사, 자본잠식 피하려 ‘공동지배’로",https://www.khan.co.kr/economy/economy-general/article/201811142204005
"철도공단 ""분식회계 사실 아냐…정액상각 부적절""",https://www.newspim.com/news/view/20230605000824
"서울중앙지검, '분식회계 혐의' 대우산업개발 압수수색",https://www.yna.co.kr/view/PYH20230413080000013
"中 러킨커피, 점포 1만점 목전...""분식회계 오명 털고 성장구가""",https://www.newspim.com/news/view/20230505000067
"[로펌의기술](84) ‘허위 공시’ 대한전선, 주주 손해배상 금액 다시 따져야... 7년 소송전서 5개 로펌 연합군 물리친 법무법인 한결 - 조선비즈",https://biz.chosun.com/topics/law_firm/2022/10/19/3KMCNRITEVCBTA6ZVZPMAU7PB4/
"대법 ""'분식회계' 대한전선·안진회계, 주주들에 손해배상하라""",https://www.newspim.com/news/view/20221011000257
현대건설은 분식회계를 왜 했을까?,https://www.ekoreanews.co.kr/news/articleView.html?idxno=29136
